GRAND_ID,DAM_HGT_M,AREA_SKM,DEPTH_M,DIS_AVG_LS,DOR_PC,ELEV_MASL,CATCH_SKM,GDP_capita,Population,run_mm_syr,inu_pc_umn,sgr_dk_sav,clz_cl_smj,ari_ix_sav,ari_ix_uav,glc_cl_smj,pnv_cl_smj,for_pc_use,crp_pc_use,pst_pc_use,ire_pc_use,gla_pc_use,prm_pc_use,pac_pc_use,fmh_cl_smj,swc_pc_uyr,lit_cl_smj,ero_kh_uav,pop_ct_usu,ppd_pk_uav,urb_pc_use,hft_ix_u09,hdi_ix_sav
1,59.0,4.12,32.3,2608,162.0,410,41,54225.44612000001,325084992,2098,86,328.0,5,303,308,12,8.0,62,0,0,0,0,0,100,5,100,3,944,0.0,0.0,0,26,948
2,11.0,98.11,2.7,11546,72.7,666,1174,44017.59091,36732000,309,1,227.0,7,63,63,4,8.0,34,0,0,0,0,69,0,11,63,5,433,0.102,0.034,0,0,902
4,64.0,4.14,28.0,7874,46.7,121,81,54225.44612000001,325084992,2591,72,390.0,5,477,392,4,6.0,27,0,0,0,0,0,21,5,100,5,387,0.033,0.017,0,60,948
9,42.0,0.94,32.8,7236,13.5,180,128,44017.59091,36732000,1690,86,911.0,5,269,301,14,6.0,60,0,0,0,0,0,0,5,95,13,1662,0.006999999999999999,0.17800000000000002,0,65,923
13,13.0,1.98,5.4,1976,17.0,137,28,44017.59091,36732000,2152,79,643.0,5,391,393,14,6.0,28,0,0,0,0,0,3,5,98,8,1541,0.0,0.0,0,94,923
18,23.0,25.36,15.4,33427,37.0,25,309,44017.59091,36732000,2971,73,761.0,5,490,261,4,6.0,79,0,0,0,0,1,8,5,91,9,1274,0.0,0.0,0,0,923
19,87.0,22.34,32.3,22052,103.6,698,983,44017.59091,36732000,400,4,517.0,7,78,92,4,6.0,73,1,1,0,1,3,14,5,72,5,1157,174.082,1.19,0,9,923
20,61.0,46.55,21.9,60692,53.4,649,3701,44017.59091,36732000,400,4,517.0,7,78,92,4,6.0,73,1,1,0,1,3,14,5,72,5,1157,174.082,1.19,0,9,923
21,14.0,24.94,6.0,30318,15.8,237,1876,44017.59091,36732000,400,4,517.0,7,78,92,4,6.0,73,1,1,0,1,3,14,5,72,5,1157,174.082,1.19,0,9,923
24,38.0,24.32,13.2,83357,12.2,208,1403,44017.59091,36732000,2046,2,560.0,5,319,319,4,6.0,70,0,0,0,0,0,55,5,93,2,4813,8.995,5.189,1,32,923
25,53.0,67.73,14.8,78208,40.7,222,1161,44017.59091,36732000,2046,2,560.0,5,319,319,4,6.0,70,0,0,0,0,0,55,5,93,2,4813,8.995,5.189,1,32,923
26,29.0,3.79,13.8,33087,5.0,366,722,44017.59091,36732000,1419,93,1023.0,6,172,151,4,6.0,0,8,4,15,0,0,10,5,81,9,218,90.844,923.202,30,377,923
27,17.0,124.19,13.0,51957,98.9,63,1253,44017.59091,36732000,1419,93,1023.0,6,172,151,4,6.0,0,8,4,15,0,0,10,5,81,9,218,90.844,923.202,30,377,923
28,64.0,24.12,23.0,11441,153.9,123,453,44017.59091,36732000,1419,93,1023.0,6,172,151,4,6.0,0,8,4,15,0,0,10,5,81,9,218,90.844,923.202,30,377,923
29,22.0,7.44,13.4,22189,14.3,51,385,44017.59091,36732000,1419,93,1023.0,6,172,151,4,6.0,0,8,4,15,0,0,10,5,81,9,218,90.844,923.202,30,377,923
30,11.0,21.11,4.9,21037,15.7,158,444,44017.59091,36732000,1487,80,355.0,10,224,198,4,4.0,50,0,0,0,0,0,0,5,86,5,307,26.199,693.431,37,252,925
31,30.0,6.44,12.0,20078,12.2,338,234,44017.59091,36732000,2357,6,440.0,5,306,305,4,6.0,76,0,0,1,0,0,17,5,91,2,2185,22.503,17.194000000000003,1,43,923
34,30.0,11.97,18.6,10293,68.6,178,185,44017.59091,36732000,1261,4,716.0,7,159,97,4,6.0,72,1,2,0,1,3,14,5,72,9,1222,1322.158,5.978,0,15,924
35,22.0,15.84,13.2,11328,58.7,136,206,44017.59091,36732000,1261,4,716.0,7,159,97,4,6.0,72,1,2,0,1,3,14,5,72,9,1222,1322.158,5.978,0,15,924
36,21.0,4.83,13.8,2612,80.9,633,62,44017.59091,36732000,1261,4,716.0,7,159,97,4,6.0,72,1,2,0,1,3,14,5,72,9,1222,1322.158,5.978,0,15,924
37,26.0,56.25,10.3,52645,34.9,87,942,44017.59091,36732000,1261,4,716.0,7,159,97,4,6.0,72,1,2,0,1,3,14,5,72,9,1222,1322.158,5.978,0,15,924
43,35.0,17.56,20.1,25088,44.5,215,552,54225.44612000001,325084992,1220,3,639.0,6,208,208,4,6.0,83,3,2,0,2,1,57,5,86,8,5755,81.602,10.259,1,31,945
47,80.0,5.72,33.0,9627,62.3,444,180,54225.44612000001,325084992,1535,4,427.0,10,269,270,4,4.0,89,1,1,0,0,0,19,5,89,2,2798,263.757,59.803000000000004,4,87,948
52,69.0,6.78,31.8,10046,68.1,496,214,54225.44612000001,325084992,1135,88,197.0,10,190,118,4,4.0,24,1,0,0,0,0,2,5,75,3,199,270.189,1326.225,84,361,948
65,76.0,7.38,29.8,170801,4.1,145,3574,54225.44612000001,325084992,1355,1,308.0,10,247,75,4,4.0,55,11,25,5,0,1,11,7,54,2,1700,7653.948,12.038,1,42,946
77,63.0,0.85,27.1,71109,1.0,202,1712,54225.44612000001,325084992,1191,3,246.0,10,176,176,4,4.0,69,17,8,6,0,0,7,7,78,2,1348,2367.308,82.552,5,87,928
79,30.0,5.47,15.6,4415,61.1,986,125,54225.44612000001,325084992,1191,3,246.0,10,176,176,4,4.0,69,17,8,6,0,0,7,7,78,2,1348,2367.308,82.552,5,87,928
184,75.0,2.12,31.4,1480,142.7,1762,92,54225.44612000001,325084992,376,7,194.0,12,70,70,4,9.0,61,14,24,13,0,0,8,5,52,1,1593,294.625,50.797,3,100,951
218,30.0,0.69,17.8,37749,1.0,125,2741,54225.44612000001,325084992,348,2,386.0,12,69,69,4,4.0,74,10,18,12,0,0,39,5,53,9,3374,47.184,13.104000000000001,1,58,951
250,243.0,419.13,59.6,571464,138.7,737,20976,44017.59091,36732000,1029,4,779.0,6,140,136,4,6.0,45,0,0,0,4,13,13,6,86,3,4534,31.592,0.993,0,14,923
263,24.0,5.91,27.1,3081,165.1,1670,338,44017.59091,36732000,201,1,113.0,8,71,72,4,10.0,42,26,16,5,0,7,27,6,61,3,2027,1317.21,55.706,3,80,930
264,29.0,8.47,7.4,1388,143.7,1698,143,44017.59091,36732000,201,1,113.0,8,71,72,4,10.0,42,26,16,5,0,7,27,6,61,3,2027,1317.21,55.706,3,80,930
265,13.0,21.68,7.4,23375,21.8,637,1115,44017.59091,36732000,533,4,578.0,7,100,100,4,6.0,76,1,4,1,0,1,5,5,75,8,779,51.211000000000006,4.865,0,28,923
273,12.0,17.63,6.5,8305,43.8,653,388,44017.59091,36732000,1029,4,779.0,6,140,136,4,6.0,45,0,0,0,4,13,13,6,86,3,4534,31.592,0.993,0,14,923
279,21.0,421.55,2.4,751282,4.3,531,46402,44017.59091,36732000,707,2,702.0,7,120,108,4,6.0,74,1,2,0,1,5,13,6,79,9,2255,115.037,2.6860000000000004,0,22,923
283,39.0,4.65,9.2,841423,0.2,456,50031,44017.59091,36732000,644,2,877.0,7,106,109,4,6.0,74,1,1,0,0,5,14,6,79,9,2244,122.134,2.661,0,22,923
290,104.0,0.86,136.3,817058,0.5,607,65465,54225.44612000001,325084992,493,2,379.0,7,95,72,4,4.0,78,4,11,2,0,0,15,6,61,3,1119,391.74800000000005,6.162999999999999,0,34,939
309,55.0,23.07,21.4,658332,2.4,679,56057,54225.44612000001,325084992,479,2,266.0,7,91,69,4,4.0,76,4,12,3,0,0,16,6,60,3,1180,374.228,6.537000000000001,0,34,881
315,18.0,125.54,2.2,165261,5.3,647,9853,54225.44612000001,325084992,425,2,165.0,8,81,81,4,4.0,80,14,8,1,0,0,1,6,65,3,846,645.7669999999999,37.953,3,71,905
352,12.0,13.55,3.8,46995,3.5,1466,5705,54225.44612000001,325084992,143,1,186.0,8,52,52,4,10.0,52,12,39,6,0,0,9,6,46,3,1089,273.953,4.367,0,38,879
363,67.0,4.48,16.1,806597,0.3,547,169172,54225.44612000001,325084992,316,1,272.0,8,54,40,4,10.0,34,10,53,9,0,0,7,7,38,2,1130,1290.6660000000002,7.486000000000001,0,48,903
364,27.0,48.12,13.5,24465,84.0,1994,2416,54225.44612000001,325084992,143,1,186.0,8,52,52,4,10.0,52,12,39,6,0,0,9,6,46,3,1089,273.953,4.367,0,38,879
397,39.0,12.45,19.3,20639,37.0,1456,4127,54225.44612000001,325084992,173,0,133.0,8,41,41,12,12.0,40,7,68,8,0,0,3,6,39,2,1652,33.510999999999996,4.044,0,61,884
418,31.0,1.36,10.4,24880,1.8,1478,11508,54225.44612000001,325084992,114,6,154.0,8,43,43,4,10.0,41,17,39,10,0,0,6,4,41,3,1135,229.75400000000002,11.024000000000001,1,67,904
544,81.0,4.0,59.5,1649,457.9,1998,121,54225.44612000001,325084992,299,3,176.0,12,54,48,4,9.0,51,25,22,26,0,0,21,5,39,1,3075,2516.067,55.052,3,80,951
593,96.0,3.92,38.7,1186,405.6,2484,106,54225.44612000001,325084992,159,2,234.0,12,40,40,4,9.0,44,30,19,34,0,0,22,5,35,1,4301,796.071,66.642,3,78,951
596,81.0,2.2,72.3,4780,105.5,1930,457,54225.44612000001,325084992,159,2,234.0,12,40,40,4,9.0,44,30,19,34,0,0,22,5,35,1,4301,796.071,66.642,3,78,951
684,36.0,0.62,31.3,30040,2.0,1223,36968,17336.46907,124777000,25,2,71.0,12,20,31,12,12.0,30,5,46,2,0,0,0,4,28,3,3486,353.536,9.504,0,55,756
718,24.0,164.38,0.7,943057,0.4,294,125240,44017.59091,36732000,108,31,13.0,8,76,92,4,8.0,61,2,1,0,0,0,12,1,81,9,48,135.075,1.209,0,16,900
719,24.0,214.45,9.1,463729,13.3,318,51787,44017.59091,36732000,310,34,16.0,7,101,101,4,4.0,65,0,0,0,0,0,5,1,86,9,32,28.482,0.723,0,11,926
775,17.0,31.66,6.9,24461,28.3,421,1368,54225.44612000001,325084992,660,5,23.0,7,98,98,2,8.0,92,1,0,0,0,0,1,1,87,2,57,8.98,5.461,0,38,951
778,6.0,10.74,4.8,4275,38.2,409,194,54225.44612000001,325084992,660,5,23.0,7,98,98,2,8.0,92,1,0,0,0,0,1,1,87,2,57,8.98,5.461,0,38,951
822,8.0,60.38,4.9,23727,39.4,477,1537,54225.44612000001,325084992,351,5,21.0,8,93,93,16,8.0,67,19,5,1,0,0,13,7,83,5,1029,325.358,14.539000000000001,1,69,945
846,28.0,7.12,8.2,53610,3.4,354,4660,54225.44612000001,325084992,351,5,21.0,8,93,93,16,8.0,67,19,5,1,0,0,13,7,83,5,1029,325.358,14.539000000000001,1,69,945
847,12.0,7.45,3.7,1157,75.4,343,142,54225.44612000001,325084992,303,4,24.0,8,86,86,2,8.0,76,17,4,0,0,0,7,7,78,3,851,389.23199999999997,21.736,1,88,948
850,5.0,11.63,3.6,5057,26.4,314,518,54225.44612000001,325084992,351,5,21.0,8,93,93,16,8.0,67,19,5,1,0,0,13,7,83,5,1029,325.358,14.539000000000001,1,69,945
865,11.0,4.0,8.0,39893,2.6,245,4421,54225.44612000001,325084992,351,5,21.0,8,93,93,16,8.0,67,19,5,1,0,0,13,7,83,5,1029,325.358,14.539000000000001,1,69,945
871,30.0,3.24,5.7,32702,1.8,265,3324,54225.44612000001,325084992,271,6,33.0,8,88,82,16,8.0,41,42,4,1,0,0,5,7,73,5,2461,5513.441999999999,33.863,2,91,947
876,20.0,1.96,22.0,20671,6.6,277,2186,54225.44612000001,325084992,271,6,33.0,8,88,82,16,8.0,41,42,4,1,0,0,5,7,73,5,2461,5513.441999999999,33.863,2,91,947
914,9.0,12.38,6.5,97,2621.8,929,151,54225.44612000001,325084992,33,1,101.0,9,40,40,12,10.0,24,28,31,8,0,1,5,7,34,3,821,3623.792,58.985,4,84,945
918,13.0,6.08,3.9,65,1170.8,908,81,54225.44612000001,325084992,33,1,101.0,9,40,40,12,10.0,24,28,31,8,0,1,5,7,34,3,821,3623.792,58.985,4,84,945
929,14.0,8.41,8.7,28,8244.5,797,17,54225.44612000001,325084992,78,1,18.0,9,54,40,16,10.0,19,22,54,10,0,0,3,7,35,3,1038,3981.051,25.916,2,67,939
993,45.0,175.89,18.8,370623,28.3,202,36189,54225.44612000001,325084992,330,2,24.0,11,87,87,16,5.0,30,45,20,1,0,0,3,6,77,6,2654,612.582,16.512999999999998,1,76,914
1040,18.0,1.46,19.0,2742,32.1,191,330,54225.44612000001,325084992,267,2,32.0,11,87,84,2,5.0,16,45,27,1,0,0,1,6,74,6,2440,663.41,21.035999999999998,1,90,808
1283,29.0,2.24,35.0,34707,7.2,271,79375,54225.44612000001,325084992,73,1,47.0,12,49,35,4,9.0,3,24,62,5,0,0,0,5,31,6,1120,693.4860000000001,8.818999999999999,1,59,908
1288,15.0,8.85,11.4,1515,211.4,75,210,54225.44612000001,325084992,206,0,19.0,14,67,67,13,5.0,11,30,54,1,0,0,0,5,60,1,2605,181.342,32.242,2,91,908
1291,36.0,19.06,14.7,62334,14.2,250,92281,54225.44612000001,325084992,225,1,33.0,14,60,39,13,9.0,11,22,63,4,0,0,0,5,35,6,1368,2004.1689999999999,19.021,1,67,908
1292,30.0,2.26,4.8,63263,0.5,219,92493,54225.44612000001,325084992,225,1,33.0,14,60,39,13,9.0,11,22,63,4,0,0,0,5,35,6,1368,2004.1689999999999,19.021,1,67,908
1354,38.0,2.05,21.0,3674,37.2,1292,120,17336.46907,124777000,830,1,302.0,11,105,106,16,8.0,47,41,32,1,0,0,4,8,71,12,22027,1184.367,151.924,7,119,739
1369,18.0,27.36,7.7,4075,163.4,2556,603,17336.46907,124777000,302,1,276.0,11,67,67,4,8.0,76,28,21,3,0,0,27,8,55,6,12838,1047.8010000000002,79.025,3,87,735
1371,70.0,6.81,32.3,3513,198.6,1684,423,17336.46907,124777000,302,1,276.0,11,67,67,4,8.0,76,28,21,3,0,0,27,8,55,6,12838,1047.8010000000002,79.025,3,87,735
1373,49.0,17.02,23.5,4910,258.3,1794,617,17336.46907,124777000,302,1,276.0,11,67,67,4,8.0,76,28,21,3,0,0,27,8,55,6,12838,1047.8010000000002,79.025,3,87,735
1391,146.0,566.28,16.2,334529,87.2,519,18331,17336.46907,124777000,565,4,245.0,13,79,86,16,9.0,35,35,17,2,0,0,13,8,63,6,16600,2868.691,102.169,4,89,687
1397,33.0,929.1,9.1,955729,28.2,197,40949,44017.59091,36732000,625,25,24.0,7,135,159,4,6.0,52,0,0,0,0,30,0,5,95,8,100,0.026000000000000002,0.001,0,2,916
1398,16.0,212.8,4.0,84172,32.1,319,13679,44017.59091,36732000,285,20,14.0,7,111,111,4,8.0,77,0,0,0,0,1,38,5,88,9,26,0.1,0.005,0,1,926
1401,107.0,5.13,8.9,235130,0.6,195,21775,44017.59091,36732000,412,7,20.0,7,117,117,6,8.0,78,1,1,0,0,0,4,5,87,9,30,46.243,1.714,0,22,925
1402,43.0,4505.95,2.7,356846,109.8,232,24626,44017.59091,36732000,578,34,56.0,7,120,111,20,4.0,57,0,0,0,0,0,21,1,87,8,30,5.652,0.201,0,9,926
1404,35.0,11.65,10.3,16754,22.6,279,971,44017.59091,36732000,600,42,46.0,7,129,129,20,4.0,46,0,0,0,0,0,42,1,90,9,61,1.486,1.011,0,7,926
1405,24.0,946.77,1.7,101791,51.4,264,9364,44017.59091,36732000,412,7,20.0,7,117,117,6,8.0,78,1,1,0,0,0,4,5,87,9,30,46.243,1.714,0,22,925
1409,37.0,46.9,13.8,86315,23.7,290,4390,44017.59091,36732000,684,18,40.0,7,122,122,6,8.0,77,0,0,0,0,0,9,1,87,2,59,4.082,0.48200000000000004,0,16,926
1411,20.0,192.79,3.2,191747,10.1,306,12585,44017.59091,36732000,485,22,14.0,7,132,137,6,8.0,88,0,0,0,0,0,4,5,91,9,31,0.511,0.039,0,6,916
1414,14.0,434.11,3.0,33528,123.0,357,2227,44017.59091,36732000,479,17,37.0,7,133,133,6,8.0,92,1,1,0,0,0,3,5,90,8,61,116.295,5.061,0,16,916
1415,29.0,30.83,16.9,81213,20.3,337,3310,44017.59091,36732000,804,35,44.0,7,131,131,6,8.0,69,0,0,0,0,0,15,1,88,9,41,0.065,0.013000000000000001,0,8,926
1416,20.0,3.23,16.7,360,475.6,369,21,44017.59091,36732000,497,18,48.0,7,138,138,6,8.0,90,1,1,0,0,0,4,5,91,8,84,44.123999999999995,5.273,0,24,916
1417,15.0,58.23,8.6,15570,101.8,376,899,44017.59091,36732000,497,18,48.0,7,138,138,6,8.0,90,1,1,0,0,0,4,5,91,8,84,44.123999999999995,5.273,0,24,916
1418,132.0,12.94,13.2,97995,5.5,233,7795,44017.59091,36732000,418,16,27.0,7,114,114,6,8.0,89,0,0,0,0,0,15,5,86,3,48,2.7039999999999997,0.36700000000000005,0,13,926
1419,15.0,4.57,7.3,13422,7.9,271,924,44017.59091,36732000,418,16,27.0,7,114,114,6,8.0,89,0,0,0,0,0,15,5,86,3,48,2.7039999999999997,0.36700000000000005,0,13,926
1420,21.0,20.46,18.8,28283,43.1,349,4031,44017.59091,36732000,242,28,26.0,7,115,115,6,8.0,77,1,1,0,0,0,11,1,86,9,69,190.938,6.718999999999999,0,26,926
1424,64.0,0.94,13.5,36770,1.1,281,1658,54225.44612000001,325084992,720,16,46.0,7,98,98,6,8.0,73,2,2,0,0,0,49,1,84,3,76,6.572,1.964,0,35,944
1435,15.0,7.98,5.6,9970,14.1,445,518,54225.44612000001,325084992,720,16,46.0,7,98,98,6,8.0,73,2,2,0,0,0,49,1,84,3,76,6.572,1.964,0,35,944
1436,45.0,30.11,10.1,42034,23.0,258,6865,44017.59091,36732000,242,28,26.0,7,115,115,6,8.0,77,1,1,0,0,0,11,1,86,9,69,190.938,6.718999999999999,0,26,926
1439,24.0,4.43,13.9,72431,2.7,201,8998,44017.59091,36732000,242,28,26.0,7,115,115,6,8.0,77,1,1,0,0,0,11,1,86,9,69,190.938,6.718999999999999,0,26,926
1441,52.0,45.71,28.2,797679,5.1,144,58856,44017.59091,36732000,403,18,56.0,7,116,123,2,8.0,88,2,1,0,0,0,7,5,88,8,53,121.57799999999999,2.294,0,19,921
1446,27.0,47.13,15.2,123146,18.4,199,7596,44017.59091,36732000,497,18,48.0,7,138,138,6,8.0,90,1,1,0,0,0,4,5,91,8,84,44.123999999999995,5.273,0,24,916
1447,3.0,3.35,22.4,1089,218.7,518,73,54225.44612000001,325084992,321,4,21.0,8,90,90,6,8.0,68,23,6,2,0,0,7,7,81,5,2083,616.4590000000001,21.13,1,100,945
1453,11.0,19.12,4.3,13367,19.6,468,986,54225.44612000001,325084992,321,4,21.0,8,90,90,6,8.0,68,23,6,2,0,0,7,7,81,5,2083,616.4590000000001,21.13,1,100,945
1457,6.0,41.04,3.2,9829,41.8,185,1459,54225.44612000001,325084992,319,38,16.0,8,96,94,20,8.0,38,23,4,1,0,0,6,1,82,6,800,11183.331,63.155,3,88,944
1459,9.0,6.34,3.5,40100,1.8,444,3400,54225.44612000001,325084992,321,4,21.0,8,90,90,6,8.0,68,23,6,2,0,0,7,7,81,5,2083,616.4590000000001,21.13,1,100,945
1462,35.0,9.52,10.1,100777,3.0,98,8482,44017.59091,36732000,364,10,42.0,7,112,112,2,8.0,92,1,4,0,0,0,22,5,85,8,88,30.021,3.96,0,38,926
1463,20.0,43.65,8.5,33404,35.4,323,2701,44017.59091,36732000,364,10,42.0,7,112,112,2,8.0,92,1,4,0,0,0,22,5,85,8,88,30.021,3.96,0,38,926
1464,62.0,3.5,10.1,97401,1.2,135,8140,44017.59091,36732000,364,10,42.0,7,112,112,2,8.0,92,1,4,0,0,0,22,5,85,8,88,30.021,3.96,0,38,926
1466,25.0,6.19,3.2,12449,5.0,273,1462,54225.44612000001,325084992,254,8,22.0,8,88,88,2,8.0,85,10,1,0,0,0,19,1,81,2,264,22.016,7.8229999999999995,0,56,945
1468,28.0,12.85,3.4,91461,1.5,210,7545,44017.59091,36732000,364,10,42.0,7,112,112,2,8.0,92,1,4,0,0,0,22,5,85,8,88,30.021,3.96,0,38,926
1469,55.0,30.64,10.4,88996,11.3,248,7304,44017.59091,36732000,364,10,42.0,7,112,112,2,8.0,92,1,4,0,0,0,22,5,85,8,88,30.021,3.96,0,38,926
1470,13.0,5.04,6.7,18748,5.8,198,3246,54225.44612000001,325084992,182,33,18.0,8,87,87,2,8.0,62,9,3,0,0,0,1,1,78,5,172,39.292,9.648,0,41,944
1471,6.0,28.64,1.7,2494,62.9,226,432,54225.44612000001,325084992,182,33,18.0,8,87,87,2,8.0,62,9,3,0,0,0,1,1,78,5,172,39.292,9.648,0,41,944
1476,2.0,34.98,2.0,2368,94.1,214,422,54225.44612000001,325084992,182,33,18.0,8,87,87,2,8.0,62,9,3,0,0,0,1,1,78,5,172,39.292,9.648,0,41,944
1491,15.0,6.41,3.9,1352,57.9,431,195,44017.59091,36732000,268,47,24.0,7,117,117,20,8.0,44,13,5,1,0,0,7,1,84,8,206,878.627,29.214000000000002,1,74,926
1499,17.0,21.59,10.3,12789,55.0,507,439,54225.44612000001,325084992,798,42,62.0,7,134,103,2,5.0,38,20,3,1,0,0,8,1,83,6,636,37017.785,51.885,3,73,950
1532,17.0,173.58,1.7,26848,34.5,136,1956,54225.44612000001,325084992,619,17,71.0,8,107,107,2,5.0,60,24,6,0,0,0,1,1,84,3,1092,1054.806,81.205,4,165,952
1546,14.0,3.67,6.0,13335,5.3,209,1906,54225.44612000001,325084992,218,18,19.0,8,85,85,16,8.0,28,16,6,1,0,0,4,1,77,5,1544,495.168,245.43,19,261,944
1569,7.0,1.91,6.3,57224,0.7,211,5731,54225.44612000001,325084992,287,8,11.0,10,87,86,16,5.0,3,70,2,1,0,0,0,1,77,6,4420,1671.082,79.27,5,196,929
1641,79.0,1.89,39.5,488,484.7,146,30,54225.44612000001,325084992,485,1,46.0,10,101,103,2,5.0,84,19,4,0,0,0,2,5,84,3,1980,4153.665,59.646,3,135,944
1646,38.0,5.52,16.2,76391,3.7,267,3602,54225.44612000001,325084992,606,1,92.0,10,112,113,2,5.0,90,14,5,0,0,0,5,6,86,3,2606,1348.207,72.033,4,141,858
1711,140.0,1.35,34.3,3489,42.1,638,207,54225.44612000001,325084992,431,1,80.0,11,93,93,6,8.0,93,11,5,0,0,0,8,5,80,3,1143,1021.304,56.521,4,96,948
1717,27.0,44.63,8.4,13160,90.6,76,888,54225.44612000001,325084992,425,2,24.0,11,91,91,6,8.0,94,18,3,1,0,0,0,5,79,8,847,120.788,32.759,1,101,950
1748,27.0,8.88,13.2,49663,7.5,196,3847,54225.44612000001,325084992,419,3,41.0,11,91,91,6,8.0,72,17,4,1,0,0,2,5,79,8,1077,969.029,40.395,2,107,939
1768,30.0,58.47,11.5,516596,4.1,133,30199,54225.44612000001,325084992,539,3,27.0,11,105,112,16,5.0,70,20,4,0,0,0,4,6,84,6,2930,916.295,31.063000000000002,1,97,810
1787,28.0,4.14,15.0,42427,4.6,252,2293,54225.44612000001,325084992,613,1,73.0,11,118,118,2,5.0,55,27,6,1,0,0,3,6,85,6,2602,171.555,25.775,1,93,810
1800,34.0,10.62,14.6,9014,54.7,255,480,54225.44612000001,325084992,447,1,31.0,11,107,107,2,5.0,60,26,7,0,0,0,2,6,82,5,2842,288.373,31.881,2,101,810
1805,38.0,2.78,19.9,5906,29.7,315,246,54225.44612000001,325084992,500,3,44.0,11,95,95,4,4.0,69,10,4,1,0,0,2,5,78,8,830,1905.279,88.164,7,157,875
1806,65.0,22.1,8.0,168059,3.3,134,10779,54225.44612000001,325084992,475,2,53.0,11,94,94,16,5.0,50,18,6,1,0,0,0,5,80,8,1360,1026.997,85.007,6,155,919
1812,66.0,1.26,33.9,5802,23.3,815,188,54225.44612000001,325084992,870,2,182.0,11,133,116,6,8.0,81,17,4,0,0,0,9,6,85,8,2905,2034.6,64.295,4,128,866
1815,76.0,4.94,31.5,6674,73.8,920,219,54225.44612000001,325084992,870,2,182.0,11,133,116,6,8.0,81,17,4,0,0,0,9,6,85,8,2905,2034.6,64.295,4,128,866
1823,41.0,6.12,16.8,46345,7.0,269,1514,54225.44612000001,325084992,855,2,96.0,11,125,125,6,8.0,93,10,3,0,0,0,4,6,87,8,1494,251.517,36.613,1,102,871
1827,31.0,36.15,8.4,128743,7.5,177,7832,54225.44612000001,325084992,442,3,26.0,11,93,100,2,5.0,62,10,3,1,0,0,1,5,81,9,1003,1002.857,133.049,11,195,881
1832,117.0,29.19,54.4,11330,444.6,337,385,54225.44612000001,325084992,469,3,44.0,11,95,95,4,4.0,75,13,5,1,0,0,3,5,77,8,884,1236.672,46.648999999999994,3,119,897
1834,51.0,9.38,25.8,18031,42.5,513,574,54225.44612000001,325084992,855,2,96.0,11,125,125,6,8.0,93,10,3,0,0,0,4,6,87,8,1494,251.517,36.613,1,102,871
1838,34.0,2.07,18.5,11770,10.3,530,396,54225.44612000001,325084992,469,3,44.0,11,95,95,4,4.0,75,13,5,1,0,0,3,5,77,8,884,1236.672,46.648999999999994,3,119,897
1844,36.0,2.49,4.8,172760,0.2,72,11360,54225.44612000001,325084992,386,4,26.0,11,87,95,4,4.0,65,9,3,0,0,0,0,5,79,1,828,1979.171,140.465,12,183,865
1849,17.0,8.06,8.5,4752,45.7,69,384,54225.44612000001,325084992,426,3,23.0,11,88,91,4,4.0,54,18,4,1,0,0,1,5,78,1,1396,1927.144,79.67,6,151,883
1850,29.0,1.4,20.7,76,1210.0,213,4,54225.44612000001,325084992,674,1,66.0,11,114,114,4,4.0,90,13,5,0,0,0,6,7,83,3,1066,306.301,54.787,3,127,916
1858,26.0,3.22,9.8,7921,12.7,159,510,54225.44612000001,325084992,469,3,44.0,11,95,95,4,4.0,75,13,5,1,0,0,3,5,77,8,884,1236.672,46.648999999999994,3,119,897
1889,46.0,24.96,21.1,61661,27.0,242,3750,54225.44612000001,325084992,501,2,34.0,11,103,103,4,4.0,83,10,6,0,0,0,0,7,80,8,731,425.39599999999996,35.657,2,103,820
1895,43.0,32.39,10.1,431940,2.4,124,23518,54225.44612000001,325084992,556,2,36.0,11,105,108,4,4.0,85,12,5,0,0,0,4,7,81,3,971,1666.9920000000002,64.814,5,136,818
1899,32.0,19.72,10.8,462518,1.5,88,25349,54225.44612000001,325084992,556,2,36.0,11,105,108,4,4.0,85,12,5,0,0,0,4,7,81,3,971,1666.9920000000002,64.814,5,136,818
1900,53.0,134.03,15.0,126707,50.2,149,7731,54225.44612000001,325084992,501,2,34.0,11,103,103,4,4.0,83,10,6,0,0,0,0,7,80,8,731,425.39599999999996,35.657,2,103,820
1902,38.0,11.06,26.2,476363,1.9,68,26190,54225.44612000001,325084992,556,2,36.0,11,105,108,4,4.0,85,12,5,0,0,0,4,7,81,3,971,1666.9920000000002,64.814,5,136,818
1906,21.0,6.58,6.0,199867,0.6,106,11981,54225.44612000001,325084992,520,4,42.0,11,105,105,4,4.0,77,8,5,0,0,0,1,7,80,8,833,2720.342,223.81599999999997,22,195,906
1909,13.0,27.15,6.6,121404,4.7,74,9597,54225.44612000001,325084992,439,2,21.0,14,88,88,16,4.0,44,33,3,13,0,0,1,7,74,6,3262,861.9839999999999,39.842,3,113,921
1961,234.0,79.77,88.9,150594,149.3,285,8676,4541.795257,9429000,661,3,319.0,13,97,97,16,1.0,42,19,15,1,0,0,16,8,74,12,10018,1925.2939999999999,88.198,3,91,625
1964,80.0,92.97,23.4,192292,35.9,237,8392,7292.457804000001,6388000,705,3,258.0,18,106,106,16,1.0,29,49,29,2,0,0,6,8,68,10,30518,3833.1420000000003,212.65099999999998,6,125,641
